y_true,y_pred,no toxic,toxic
0,0.0,0.99797,0.00203
1,1.0,0.0081,0.9919
0,0.0,0.99672,0.00328
0,0.0,0.99721,0.00279
1,1.0,0.00425,0.99575
0,0.0,0.99677,0.00323
1,1.0,0.00964,0.99036
1,1.0,0.0056,0.9944
1,1.0,0.0068,0.9932
1,1.0,0.02142,0.97858
1,1.0,0.00466,0.99534
0,0.0,0.99591,0.00409
1,1.0,0.00554,0.99446
0,0.0,0.99777,0.00223
1,1.0,0.02093,0.97907
1,1.0,0.00604,0.99396
1,1.0,0.01824,0.98176
1,1.0,0.00474,0.99526
1,1.0,0.04593,0.95407
0,0.0,0.99586,0.00414
1,1.0,0.00491,0.99509
1,1.0,0.00654,0.99346
1,1.0,0.01197,0.98803
1,1.0,0.0049,0.9951
1,0.0,0.99215,0.00785
1,1.0,0.00918,0.99082
1,1.0,0.00968,0.99032
1,1.0,0.00619,0.99381
1,1.0,0.00533,0.99467
0,0.0,0.99528,0.00472
1,1.0,0.04835,0.95165
1,1.0,0.01087,0.98913
1,1.0,0.00374,0.99626
1,1.0,0.00401,0.99599
1,1.0,0.00421,0.99579
1,1.0,0.00544,0.99456
1,1.0,0.00415,0.99585
1,1.0,0.02392,0.97608
0,0.0,0.99588,0.00412
1,1.0,0.0059,0.9941
0,0.0,0.997,0.003
0,0.0,0.99641,0.00359
1,1.0,0.00364,0.99636
1,1.0,0.04298,0.95702
1,1.0,0.00471,0.99529
1,1.0,0.00428,0.99572
1,1.0,0.01148,0.98852
0,0.0,0.99647,0.00353
0,0.0,0.99684,0.00316
1,1.0,0.00574,0.99426
1,1.0,0.05778,0.94222
1,1.0,0.00426,0.99574
1,1.0,0.00548,0.99452
0,0.0,0.9782,0.0218
1,1.0,0.00903,0.99097
1,1.0,0.01374,0.98626
1,1.0,0.05897,0.94103
1,1.0,0.00436,0.99564
0,0.0,0.99457,0.00543
0,0.0,0.99329,0.00671
0,0.0,0.99769,0.00231
0,0.0,0.9967,0.0033
1,1.0,0.00593,0.99407
1,1.0,0.00743,0.99257
0,0.0,0.99705,0.00295
0,1.0,0.00492,0.99508
1,1.0,0.006,0.994
1,1.0,0.00602,0.99398
0,0.0,0.99583,0.00417
1,0.0,0.99159,0.00841
1,1.0,0.04008,0.95992
1,1.0,0.01057,0.98943
1,1.0,0.00995,0.99005
1,1.0,0.01141,0.98859
1,1.0,0.01291,0.98709
0,0.0,0.99676,0.00324
1,1.0,0.02965,0.97035
1,1.0,0.00557,0.99443
1,1.0,0.00686,0.99314
1,1.0,0.07964,0.92036
0,0.0,0.99755,0.00245
1,1.0,0.00432,0.99568
1,1.0,0.0073,0.9927
1,1.0,0.02646,0.97354
1,1.0,0.00477,0.99523
1,1.0,0.00484,0.99516
1,1.0,0.01637,0.98363
1,1.0,0.0046,0.9954
0,0.0,0.99733,0.00267
0,0.0,0.99159,0.00841
1,1.0,0.01389,0.98611
1,1.0,0.0051,0.9949
1,1.0,0.00391,0.99609
0,0.0,0.99744,0.00256
1,1.0,0.00556,0.99444
1,1.0,0.01982,0.98018
1,1.0,0.00614,0.99386
1,1.0,0.08728,0.91272
0,0.0,0.98839,0.01161
1,1.0,0.00442,0.99558
1,1.0,0.00657,0.99343
1,1.0,0.04339,0.95661
1,1.0,0.0049,0.9951
1,1.0,0.00682,0.99318
1,1.0,0.01607,0.98393
0,0.0,0.99717,0.00283
0,0.0,0.98128,0.01872
1,1.0,0.00378,0.99622
1,1.0,0.0086,0.9914
1,1.0,0.00467,0.99533
1,1.0,0.15616,0.84384
0,0.0,0.99738,0.00262
0,0.0,0.98825,0.01175
1,1.0,0.00812,0.99188
1,1.0,0.01321,0.98679
0,0.0,0.9916,0.0084
1,1.0,0.00395,0.99605
1,1.0,0.00623,0.99377
1,1.0,0.00415,0.99585
1,1.0,0.00759,0.99241
1,1.0,0.00453,0.99547
1,1.0,0.00514,0.99486
0,0.0,0.93659,0.06341
1,1.0,0.02186,0.97814
0,0.0,0.77921,0.22079
1,1.0,0.15578,0.84422
1,1.0,0.00657,0.99343
0,1.0,0.04377,0.95623
1,1.0,0.02313,0.97687
1,1.0,0.01119,0.98881
1,1.0,0.00404,0.99596
1,1.0,0.01297,0.98703
1,1.0,0.01193,0.98807
0,0.0,0.99717,0.00283
1,1.0,0.01641,0.98359
1,1.0,0.01641,0.98359
1,1.0,0.00505,0.99495
1,1.0,0.00414,0.99586
0,0.0,0.99643,0.00357
1,1.0,0.00444,0.99556
0,0.0,0.99481,0.00519
1,1.0,0.04667,0.95333
1,1.0,0.00745,0.99255
1,1.0,0.00611,0.99389
0,0.0,0.99762,0.00238
1,1.0,0.01483,0.98517
1,1.0,0.01152,0.98848
0,0.0,0.99796,0.00204
0,0.0,0.99816,0.00184
0,0.0,0.9952,0.0048
1,1.0,0.00743,0.99257
0,0.0,0.99532,0.00468
1,1.0,0.01113,0.98887
0,0.0,0.98709,0.01291
1,1.0,0.10872,0.89128
1,1.0,0.16294,0.83706
0,0.0,0.99644,0.00356
0,0.0,0.99818,0.00182
0,0.0,0.99713,0.00287
0,0.0,0.99747,0.00253
0,0.0,0.99731,0.00269
0,0.0,0.99776,0.00224
0,0.0,0.99766,0.00234
0,0.0,0.99733,0.00267
1,1.0,0.00609,0.99391
0,0.0,0.99765,0.00235
0,0.0,0.99805,0.00195
0,0.0,0.99768,0.00232
0,0.0,0.997,0.003
0,0.0,0.99736,0.00264
1,1.0,0.05588,0.94412
1,1.0,0.01719,0.98281
0,0.0,0.99376,0.00624
0,0.0,0.99275,0.00725
0,0.0,0.99781,0.00219
0,0.0,0.99824,0.00176
0,0.0,0.99792,0.00208
0,0.0,0.99452,0.00548
0,0.0,0.99807,0.00193
1,1.0,0.00754,0.99246
0,0.0,0.9973,0.0027
0,0.0,0.99074,0.00926
0,0.0,0.99593,0.00407
0,0.0,0.99656,0.00344
0,0.0,0.99774,0.00226
0,0.0,0.99766,0.00234
0,0.0,0.99802,0.00198
1,0.0,0.99304,0.00696
0,0.0,0.99776,0.00224
0,0.0,0.99739,0.00261
0,0.0,0.9978,0.0022
0,0.0,0.99681,0.00319
0,0.0,0.9979,0.0021
0,0.0,0.99686,0.00314
0,0.0,0.99765,0.00235
1,1.0,0.00501,0.99499
0,0.0,0.99817,0.00183
0,0.0,0.99707,0.00293
0,0.0,0.99792,0.00208
1,1.0,0.00977,0.99023
0,0.0,0.99803,0.00197
0,0.0,0.99738,0.00262
1,1.0,0.00634,0.99366
0,0.0,0.99785,0.00215
0,0.0,0.99796,0.00204
0,0.0,0.99714,0.00286
0,0.0,0.99798,0.00202
1,1.0,0.0337,0.9663
0,0.0,0.99765,0.00235
0,0.0,0.99652,0.00348
0,0.0,0.99741,0.00259
0,0.0,0.99787,0.00213
1,1.0,0.02523,0.97477
0,0.0,0.99812,0.00188
1,1.0,0.03694,0.96306
1,1.0,0.01221,0.98779
1,1.0,0.00581,0.99419
0,0.0,0.998,0.002
0,0.0,0.9973,0.0027
0,0.0,0.99754,0.00246
0,0.0,0.99707,0.00293
1,1.0,0.26344,0.73656
0,0.0,0.99516,0.00484
0,0.0,0.9962,0.0038
0,0.0,0.99805,0.00195
0,0.0,0.99052,0.00948
1,1.0,0.01397,0.98603
0,0.0,0.99787,0.00213
0,0.0,0.99771,0.00229
0,0.0,0.99814,0.00186
0,0.0,0.99756,0.00244
0,0.0,0.998,0.002
0,0.0,0.99797,0.00203
0,0.0,0.99668,0.00332
0,0.0,0.99494,0.00506
0,0.0,0.99685,0.00315
0,1.0,0.36953,0.63047
0,0.0,0.99635,0.00365
1,1.0,0.03285,0.96715
0,0.0,0.99407,0.00593
1,1.0,0.01159,0.98841
0,0.0,0.99797,0.00203
0,0.0,0.99742,0.00258
0,0.0,0.9976,0.0024
0,0.0,0.99789,0.00211
0,0.0,0.99828,0.00172
0,0.0,0.9963,0.0037
0,0.0,0.99803,0.00197
0,0.0,0.9938,0.0062
0,0.0,0.99664,0.00336
0,0.0,0.99441,0.00559
0,0.0,0.99744,0.00256
0,0.0,0.99713,0.00287
0,0.0,0.96849,0.03151
1,1.0,0.0091,0.9909
1,1.0,0.02211,0.97789
0,0.0,0.99745,0.00255
1,1.0,0.30759,0.69241
1,0.0,0.66937,0.33063
0,0.0,0.9979,0.0021
0,0.0,0.99744,0.00256
0,0.0,0.99813,0.00187
1,1.0,0.0063,0.9937
0,0.0,0.99803,0.00197
0,0.0,0.99757,0.00243
0,0.0,0.99785,0.00215
0,0.0,0.99782,0.00218
0,0.0,0.99152,0.00848
1,1.0,0.03974,0.96026
0,0.0,0.99582,0.00418
0,0.0,0.99751,0.00249
1,1.0,0.00763,0.99237
1,1.0,0.17797,0.82203
0,0.0,0.99686,0.00314
0,0.0,0.9976,0.0024
0,0.0,0.99798,0.00202
0,0.0,0.99796,0.00204
0,0.0,0.99764,0.00236
0,0.0,0.99764,0.00236
0,0.0,0.99783,0.00217
0,0.0,0.99802,0.00198
0,0.0,0.99782,0.00218
0,0.0,0.99786,0.00214
0,0.0,0.99825,0.00175
0,0.0,0.99665,0.00334
0,0.0,0.99784,0.00216
1,0.0,0.98796,0.01204
0,0.0,0.99676,0.00324
0,0.0,0.99683,0.00317
0,0.0,0.99627,0.00373
0,0.0,0.99358,0.00642
0,0.0,0.99782,0.00218
0,0.0,0.9981,0.0019
0,0.0,0.99807,0.00193
0,0.0,0.99803,0.00197
1,1.0,0.00508,0.99492
0,0.0,0.99694,0.00306
0,0.0,0.99825,0.00175
0,0.0,0.99656,0.00344
0,0.0,0.99774,0.00226
0,0.0,0.99795,0.00205
0,0.0,0.99764,0.00236
0,0.0,0.97779,0.02221
1,1.0,0.03625,0.96375
0,0.0,0.99755,0.00245
0,0.0,0.9981,0.0019
0,0.0,0.99798,0.00202
0,0.0,0.9979,0.0021
1,1.0,0.01734,0.98266
1,1.0,0.00525,0.99475
0,1.0,0.08419,0.91581
0,0.0,0.99238,0.00762
1,1.0,0.00389,0.99611
0,0.0,0.99697,0.00303
0,0.0,0.99802,0.00198
0,0.0,0.99733,0.00267
0,0.0,0.99805,0.00195
1,0.0,0.83456,0.16544
0,0.0,0.99806,0.00194
0,0.0,0.99815,0.00185
0,0.0,0.99779,0.00221
0,0.0,0.99808,0.00192
0,0.0,0.99815,0.00185
0,0.0,0.99788,0.00212
0,0.0,0.99729,0.00271
0,0.0,0.99731,0.00269
0,0.0,0.9974,0.0026
0,0.0,0.99302,0.00698
0,0.0,0.99832,0.00168
0,0.0,0.9972,0.0028
0,0.0,0.99814,0.00186
1,1.0,0.01668,0.98332
1,1.0,0.0087,0.9913
0,0.0,0.99785,0.00215
0,0.0,0.99697,0.00303
0,0.0,0.9977,0.0023
0,0.0,0.99416,0.00584
0,0.0,0.99811,0.00189
0,0.0,0.99785,0.00215
0,0.0,0.99766,0.00234
0,0.0,0.99704,0.00296
0,0.0,0.99666,0.00334
0,0.0,0.99728,0.00272
0,0.0,0.99782,0.00218
0,0.0,0.99743,0.00257
1,1.0,0.02628,0.97372
1,1.0,0.01196,0.98804
0,0.0,0.99733,0.00267
0,0.0,0.99793,0.00207
0,0.0,0.99786,0.00214
0,0.0,0.82576,0.17424
1,1.0,0.05998,0.94002
0,0.0,0.99729,0.00271
0,0.0,0.99579,0.00421
0,0.0,0.99668,0.00332
0,0.0,0.99768,0.00232
0,0.0,0.99759,0.00241
0,0.0,0.99089,0.00911
0,0.0,0.99316,0.00684
1,1.0,0.24674,0.75326
0,0.0,0.99814,0.00186
0,0.0,0.99778,0.00222
0,0.0,0.99788,0.00212
0,0.0,0.99456,0.00544
0,0.0,0.99803,0.00197
0,0.0,0.99668,0.00332
0,0.0,0.99809,0.00191
0,0.0,0.99738,0.00262
1,1.0,0.01519,0.98481
0,0.0,0.99802,0.00198
0,0.0,0.99595,0.00405
0,0.0,0.99712,0.00288
0,0.0,0.99298,0.00702
0,0.0,0.99669,0.00331
1,0.0,0.99282,0.00718
0,0.0,0.99645,0.00355
0,0.0,0.99753,0.00247
0,0.0,0.99768,0.00232
0,0.0,0.99768,0.00232
0,0.0,0.998,0.002
0,0.0,0.99667,0.00333
0,0.0,0.99732,0.00268
0,0.0,0.99806,0.00194
0,0.0,0.99783,0.00217
0,0.0,0.99687,0.00313
0,0.0,0.99687,0.00313
0,0.0,0.99678,0.00322
0,0.0,0.99815,0.00185
0,0.0,0.99803,0.00197
0,0.0,0.99648,0.00352
0,0.0,0.99819,0.00181
0,0.0,0.99708,0.00292
0,0.0,0.99747,0.00253
0,0.0,0.99782,0.00218
0,0.0,0.99783,0.00217
0,0.0,0.99768,0.00232
0,0.0,0.99754,0.00246
0,0.0,0.99709,0.00291
0,0.0,0.998,0.002
0,0.0,0.9978,0.0022
0,0.0,0.99624,0.00376
0,0.0,0.99718,0.00282
0,0.0,0.99798,0.00202
0,0.0,0.99763,0.00237
0,0.0,0.99789,0.00211
0,0.0,0.99787,0.00213
1,1.0,0.00587,0.99413
0,0.0,0.99739,0.00261
1,1.0,0.09381,0.90619
0,0.0,0.99744,0.00256
0,0.0,0.99813,0.00187
0,0.0,0.99798,0.00202
1,1.0,0.097,0.903
0,0.0,0.99809,0.00191
0,0.0,0.99525,0.00475
0,0.0,0.99824,0.00176
0,0.0,0.99758,0.00242
0,0.0,0.99772,0.00228
0,1.0,0.04014,0.95986
0,0.0,0.99732,0.00268
0,0.0,0.99789,0.00211
1,0.0,0.60804,0.39196
0,0.0,0.99767,0.00233
0,0.0,0.99811,0.00189
1,0.0,0.99346,0.00654
0,0.0,0.99793,0.00207
0,0.0,0.99783,0.00217
0,0.0,0.99739,0.00261
0,0.0,0.99664,0.00336
0,0.0,0.99807,0.00193
0,0.0,0.99755,0.00245
0,0.0,0.99764,0.00236
0,0.0,0.97854,0.02146
1,1.0,0.13698,0.86302
0,0.0,0.99751,0.00249
0,0.0,0.99482,0.00518
0,0.0,0.99775,0.00225
0,0.0,0.99818,0.00182
0,0.0,0.998,0.002
1,1.0,0.02056,0.97944
0,0.0,0.99644,0.00356
0,0.0,0.99741,0.00259
0,0.0,0.98296,0.01704
0,0.0,0.99705,0.00295
0,0.0,0.99796,0.00204
0,0.0,0.99776,0.00224
0,0.0,0.99792,0.00208
1,1.0,0.15549,0.84451
0,0.0,0.99794,0.00206
0,0.0,0.7645,0.2355
0,0.0,0.99822,0.00178
0,0.0,0.99722,0.00278
0,0.0,0.99542,0.00458
0,0.0,0.99805,0.00195
0,0.0,0.99778,0.00222
0,0.0,0.99669,0.00331
0,0.0,0.99718,0.00282
1,1.0,0.01955,0.98045
1,1.0,0.10884,0.89116
1,1.0,0.00484,0.99516
1,1.0,0.02387,0.97613
0,0.0,0.99815,0.00185
0,1.0,0.3706,0.6294
0,0.0,0.99763,0.00237
1,1.0,0.00519,0.99481
0,0.0,0.99752,0.00248
0,0.0,0.99597,0.00403
0,0.0,0.99795,0.00205
0,0.0,0.99817,0.00183
0,0.0,0.9982,0.0018
0,0.0,0.99749,0.00251
0,0.0,0.99761,0.00239
0,0.0,0.99737,0.00263
0,0.0,0.89415,0.10585
0,0.0,0.99804,0.00196
0,0.0,0.99628,0.00372
0,0.0,0.99735,0.00265
0,0.0,0.99762,0.00238
0,0.0,0.99675,0.00325
0,0.0,0.998,0.002
0,0.0,0.99797,0.00203
1,1.0,0.00705,0.99295
1,1.0,0.00492,0.99508
0,0.0,0.99799,0.00201
0,0.0,0.99724,0.00276
0,0.0,0.99832,0.00168
0,0.0,0.99786,0.00214
0,0.0,0.99632,0.00368
0,0.0,0.99813,0.00187
0,0.0,0.99793,0.00207
0,0.0,0.99771,0.00229
0,0.0,0.99808,0.00192
0,0.0,0.94782,0.05218
0,0.0,0.99737,0.00263
0,0.0,0.99786,0.00214
0,0.0,0.9913,0.0087
0,0.0,0.99806,0.00194
0,0.0,0.99795,0.00205
1,1.0,0.00395,0.99605
0,0.0,0.99027,0.00973
0,0.0,0.99826,0.00174
0,0.0,0.99467,0.00533
1,1.0,0.00528,0.99472
1,1.0,0.00578,0.99422
0,0.0,0.99797,0.00203
0,0.0,0.99692,0.00308
1,1.0,0.01109,0.98891
0,0.0,0.99769,0.00231
0,0.0,0.99755,0.00245
0,0.0,0.99806,0.00194
0,0.0,0.99798,0.00202
0,0.0,0.99748,0.00252
0,0.0,0.99812,0.00188
0,0.0,0.99754,0.00246
1,1.0,0.02165,0.97835
0,0.0,0.99695,0.00305
0,0.0,0.9836,0.0164
1,1.0,0.00576,0.99424
0,0.0,0.99801,0.00199
0,0.0,0.9976,0.0024
1,1.0,0.01612,0.98388
0,0.0,0.99797,0.00203
1,0.0,0.6327,0.3673
0,0.0,0.99595,0.00405
0,0.0,0.99793,0.00207
0,0.0,0.99263,0.00737
0,0.0,0.99809,0.00191
0,0.0,0.99705,0.00295
0,0.0,0.99603,0.00397
0,0.0,0.99811,0.00189
0,0.0,0.99777,0.00223
1,1.0,0.01239,0.98761
0,0.0,0.9983,0.0017
0,0.0,0.99819,0.00181
0,0.0,0.99792,0.00208
0,0.0,0.99798,0.00202
1,1.0,0.01087,0.98913
1,1.0,0.0279,0.9721
1,1.0,0.01864,0.98136
0,0.0,0.99755,0.00245
0,0.0,0.99775,0.00225
0,0.0,0.99589,0.00411
0,0.0,0.99744,0.00256
0,0.0,0.99788,0.00212
0,0.0,0.99785,0.00215
0,0.0,0.99771,0.00229
0,0.0,0.99732,0.00268
1,1.0,0.13728,0.86272
0,0.0,0.99495,0.00505
0,0.0,0.99779,0.00221
1,1.0,0.01902,0.98098
0,0.0,0.99802,0.00198
0,0.0,0.99687,0.00313
0,0.0,0.99763,0.00237
0,0.0,0.99778,0.00222
0,0.0,0.99665,0.00335
0,0.0,0.99742,0.00258
0,0.0,0.99742,0.00258
1,1.0,0.00564,0.99436
0,0.0,0.99803,0.00197
0,0.0,0.9981,0.0019
1,1.0,0.02135,0.97865
0,0.0,0.99779,0.00221
0,0.0,0.99738,0.00262
0,0.0,0.99782,0.00218
1,1.0,0.00553,0.99447
1,0.0,0.89528,0.10472
0,0.0,0.99768,0.00232
0,0.0,0.9972,0.0028
0,0.0,0.99775,0.00225
0,0.0,0.99815,0.00185
0,0.0,0.99741,0.00259
0,0.0,0.99696,0.00304
0,0.0,0.99556,0.00444
0,0.0,0.99768,0.00232
0,0.0,0.99582,0.00418
0,0.0,0.99797,0.00203
0,0.0,0.99712,0.00288
0,0.0,0.99763,0.00237
0,0.0,0.99523,0.00477
1,1.0,0.00516,0.99484
0,0.0,0.99807,0.00193
0,0.0,0.99709,0.00291
0,0.0,0.99812,0.00188
0,0.0,0.99787,0.00213
0,0.0,0.99779,0.00221
1,1.0,0.00514,0.99486
0,0.0,0.99736,0.00264
0,0.0,0.99475,0.00525
0,0.0,0.99684,0.00316
0,0.0,0.92215,0.07785
0,0.0,0.99773,0.00227
0,0.0,0.99816,0.00184
0,0.0,0.9981,0.0019
0,0.0,0.99807,0.00193
0,1.0,0.41677,0.58323
0,0.0,0.9976,0.0024
0,0.0,0.99792,0.00208
0,0.0,0.99754,0.00246
1,1.0,0.02452,0.97548
0,0.0,0.99665,0.00335
0,0.0,0.99792,0.00208
0,0.0,0.9977,0.0023
0,0.0,0.99799,0.00201
0,0.0,0.99754,0.00246
0,0.0,0.99652,0.00348
0,0.0,0.99663,0.00337
1,1.0,0.03083,0.96917
0,0.0,0.99523,0.00477
0,0.0,0.99796,0.00204
0,0.0,0.99713,0.00287
1,1.0,0.04727,0.95273
0,0.0,0.99755,0.00245
1,1.0,0.01504,0.98496
0,0.0,0.99816,0.00184
0,0.0,0.99561,0.00439
0,0.0,0.99814,0.00186
1,1.0,0.01619,0.98381
0,0.0,0.9981,0.0019
0,0.0,0.99738,0.00262
0,0.0,0.9944,0.0056
0,0.0,0.99792,0.00208
0,0.0,0.99682,0.00318
0,0.0,0.99789,0.00211
1,1.0,0.16745,0.83255
0,0.0,0.99729,0.00271
0,0.0,0.99442,0.00558
0,0.0,0.99737,0.00263
0,0.0,0.99711,0.00289
0,0.0,0.9967,0.0033
0,0.0,0.99527,0.00473
1,1.0,0.02785,0.97215
0,0.0,0.99602,0.00398
1,1.0,0.09839,0.90161
1,1.0,0.00805,0.99195
0,0.0,0.99785,0.00215
0,0.0,0.99615,0.00385
0,0.0,0.99649,0.00351
1,1.0,0.06402,0.93598
0,0.0,0.99557,0.00443
0,0.0,0.99637,0.00363
0,0.0,0.99602,0.00398
1,1.0,0.27489,0.72511
1,1.0,0.0111,0.9889
0,0.0,0.99805,0.00195
0,0.0,0.99821,0.00179
0,0.0,0.91857,0.08143
0,0.0,0.99684,0.00316
1,1.0,0.03088,0.96912
0,0.0,0.99796,0.00204
0,0.0,0.99769,0.00231
0,0.0,0.99738,0.00262
0,0.0,0.99757,0.00243
0,0.0,0.9971,0.0029
0,0.0,0.99796,0.00204
0,0.0,0.99785,0.00215
0,0.0,0.99757,0.00243
0,0.0,0.99756,0.00244
0,0.0,0.99345,0.00655
1,1.0,0.00489,0.99511
0,0.0,0.97736,0.02264
0,0.0,0.99661,0.00339
0,0.0,0.99774,0.00226
0,0.0,0.99763,0.00237
1,1.0,0.29195,0.70805
0,0.0,0.99788,0.00212
0,0.0,0.9979,0.0021
0,0.0,0.9973,0.0027
0,0.0,0.9978,0.0022
0,0.0,0.99801,0.00199
0,0.0,0.9941,0.0059
0,0.0,0.99603,0.00397
1,1.0,0.00461,0.99539
0,0.0,0.99721,0.00279
0,0.0,0.99793,0.00207
0,0.0,0.99667,0.00333
0,0.0,0.99784,0.00216
0,0.0,0.99814,0.00186
0,0.0,0.99799,0.00201
0,0.0,0.99785,0.00215
0,0.0,0.99748,0.00252
0,0.0,0.99757,0.00243
0,0.0,0.99692,0.00308
0,0.0,0.99773,0.00227
0,0.0,0.99651,0.00349
0,0.0,0.99767,0.00233
0,0.0,0.99558,0.00442
1,1.0,0.00537,0.99463
0,0.0,0.99761,0.00239
1,1.0,0.02232,0.97768
0,0.0,0.99719,0.00281
0,0.0,0.99577,0.00423
1,1.0,0.02083,0.97917
0,0.0,0.99724,0.00276
0,0.0,0.99653,0.00347
0,0.0,0.99561,0.00439
1,1.0,0.12451,0.87549
0,0.0,0.99803,0.00197
0,0.0,0.99782,0.00218
0,0.0,0.99667,0.00333
0,0.0,0.99757,0.00243
0,0.0,0.99789,0.00211
1,1.0,0.00761,0.99239
0,0.0,0.99676,0.00324
0,0.0,0.99808,0.00192
0,0.0,0.99179,0.00821
0,0.0,0.99593,0.00407
0,0.0,0.9981,0.0019
0,0.0,0.99673,0.00327
0,0.0,0.9978,0.0022
0,0.0,0.9979,0.0021
0,0.0,0.99807,0.00193
0,0.0,0.9977,0.0023
1,1.0,0.00727,0.99273
0,0.0,0.99771,0.00229
0,0.0,0.99753,0.00247
0,0.0,0.99814,0.00186
1,0.0,0.99089,0.00911
0,0.0,0.99802,0.00198
0,0.0,0.99774,0.00226
0,0.0,0.99758,0.00242
0,0.0,0.99807,0.00193
0,0.0,0.99787,0.00213
0,0.0,0.99803,0.00197
0,0.0,0.99713,0.00287
1,1.0,0.07283,0.92717
0,0.0,0.99756,0.00244
0,0.0,0.9981,0.0019
0,0.0,0.99623,0.00377
0,0.0,0.99722,0.00278
0,0.0,0.9981,0.0019
0,0.0,0.99661,0.00339
1,1.0,0.00539,0.99461
0,0.0,0.99818,0.00182
0,0.0,0.75089,0.24911
0,0.0,0.99791,0.00209
0,0.0,0.998,0.002
1,1.0,0.06292,0.93708
0,0.0,0.99742,0.00258
0,0.0,0.99698,0.00302
0,0.0,0.99717,0.00283
0,0.0,0.99794,0.00206
0,0.0,0.9954,0.0046
0,0.0,0.99764,0.00236
0,0.0,0.99815,0.00185
0,0.0,0.9972,0.0028
0,0.0,0.99816,0.00184
0,0.0,0.99586,0.00414
0,0.0,0.99732,0.00268
0,0.0,0.99749,0.00251
0,0.0,0.99753,0.00247
0,0.0,0.99727,0.00273
1,1.0,0.16584,0.83416
0,0.0,0.99678,0.00322
0,0.0,0.99792,0.00208
0,0.0,0.99696,0.00304
0,0.0,0.99817,0.00183
1,1.0,0.01699,0.98301
0,0.0,0.99708,0.00292
0,0.0,0.99714,0.00286
0,0.0,0.99753,0.00247
0,0.0,0.99755,0.00245
1,1.0,0.01108,0.98892
0,0.0,0.99681,0.00319
0,0.0,0.99776,0.00224
0,0.0,0.99768,0.00232
1,1.0,0.00875,0.99125
0,0.0,0.99684,0.00316
0,0.0,0.99785,0.00215
0,0.0,0.99736,0.00264
0,0.0,0.99801,0.00199
0,0.0,0.9977,0.0023
0,0.0,0.99799,0.00201
1,1.0,0.01743,0.98257
0,0.0,0.99797,0.00203
0,0.0,0.99809,0.00191
0,0.0,0.99717,0.00283
0,0.0,0.9976,0.0024
0,0.0,0.99544,0.00456
0,0.0,0.99735,0.00265
1,1.0,0.00538,0.99462
0,0.0,0.99648,0.00352
0,0.0,0.99809,0.00191
0,0.0,0.99796,0.00204
0,0.0,0.99742,0.00258
1,1.0,0.04106,0.95894
0,0.0,0.99796,0.00204
0,0.0,0.99738,0.00262
0,0.0,0.99799,0.00201
0,0.0,0.99765,0.00235
0,0.0,0.998,0.002
0,0.0,0.99815,0.00185
0,0.0,0.99807,0.00193
1,1.0,0.46105,0.53895
0,0.0,0.99778,0.00222
0,0.0,0.99782,0.00218
0,0.0,0.99774,0.00226
0,0.0,0.9957,0.0043
0,1.0,0.11756,0.88244
0,0.0,0.99795,0.00205
1,1.0,0.00998,0.99002
0,0.0,0.9977,0.0023
1,1.0,0.02049,0.97951
1,1.0,0.00793,0.99207
0,0.0,0.98543,0.01457
0,0.0,0.99626,0.00374
0,0.0,0.99788,0.00212
0,0.0,0.99405,0.00595
1,1.0,0.0153,0.9847
1,1.0,0.12908,0.87092
0,0.0,0.99638,0.00362
0,0.0,0.998,0.002
0,0.0,0.99804,0.00196
0,0.0,0.99796,0.00204
0,0.0,0.99812,0.00188
0,0.0,0.99819,0.00181
0,0.0,0.99797,0.00203
0,0.0,0.88078,0.11922
0,0.0,0.9979,0.0021
1,1.0,0.01123,0.98877
0,0.0,0.99765,0.00235
0,0.0,0.99808,0.00192
0,0.0,0.99811,0.00189
0,0.0,0.99801,0.00199
0,0.0,0.99768,0.00232
0,0.0,0.99802,0.00198
0,0.0,0.99795,0.00205
0,0.0,0.99776,0.00224
0,0.0,0.99782,0.00218
0,0.0,0.99723,0.00277
0,0.0,0.9968,0.0032
0,0.0,0.99752,0.00248
0,0.0,0.99778,0.00222
1,1.0,0.07991,0.92009
0,0.0,0.99702,0.00298
0,0.0,0.99747,0.00253
0,0.0,0.99684,0.00316
0,0.0,0.9979,0.0021
0,0.0,0.99796,0.00204
0,0.0,0.9979,0.0021
0,0.0,0.99716,0.00284
0,0.0,0.99801,0.00199
0,0.0,0.99804,0.00196
0,0.0,0.99748,0.00252
0,0.0,0.97096,0.02904
0,0.0,0.99792,0.00208
0,0.0,0.98946,0.01054
1,1.0,0.00798,0.99202
0,0.0,0.99811,0.00189
1,1.0,0.01225,0.98776
0,0.0,0.99815,0.00185
1,1.0,0.01031,0.98969
0,0.0,0.9977,0.0023
0,0.0,0.99807,0.00193
0,0.0,0.99396,0.00604
0,0.0,0.99719,0.00281
0,0.0,0.99796,0.00204
0,0.0,0.99808,0.00192
0,0.0,0.99793,0.00207
1,1.0,0.01484,0.98516
0,0.0,0.998,0.002
1,1.0,0.02852,0.97148
0,0.0,0.99792,0.00208
0,0.0,0.99792,0.00208
0,0.0,0.99593,0.00407
1,0.0,0.91759,0.08241
0,0.0,0.9971,0.0029
0,0.0,0.99673,0.00327
0,0.0,0.9904,0.0096
0,0.0,0.98437,0.01563
0,0.0,0.98978,0.01022
0,0.0,0.99793,0.00207
1,1.0,0.01895,0.98105
0,0.0,0.95248,0.04752
0,0.0,0.99729,0.00271
