y_true,y_pred,no toxic,toxic
0,0.0,0.99804,0.00196
1,1.0,0.0055,0.9945
1,0.0,0.90072,0.09928
0,0.0,0.99473,0.00527
0,0.0,0.99559,0.00441
0,0.0,0.99767,0.00233
0,0.0,0.99946,0.00054
0,0.0,0.99295,0.00705
0,0.0,0.99358,0.00642
0,0.0,0.99802,0.00198
0,0.0,0.99966,0.00034
1,1.0,0.15298,0.84702
0,0.0,0.99728,0.00272
0,0.0,0.99509,0.00491
0,0.0,0.9978,0.0022
0,0.0,0.99777,0.00223
0,0.0,0.99116,0.00884
1,1.0,0.06763,0.93237
1,1.0,0.12939,0.87061
0,0.0,0.99465,0.00535
0,0.0,0.99601,0.00399
1,1.0,0.09143,0.90857
0,0.0,0.99857,0.00143
1,1.0,0.01032,0.98968
0,0.0,0.99873,0.00127
0,0.0,0.99768,0.00232
0,0.0,0.99403,0.00597
0,0.0,0.99926,0.00074
0,0.0,0.9988,0.0012
0,0.0,0.84758,0.15242
0,0.0,0.9598,0.0402
0,0.0,0.99847,0.00153
1,1.0,0.14091,0.85909
0,0.0,0.99253,0.00747
1,0.0,0.71445,0.28555
0,0.0,0.99614,0.00386
0,0.0,0.91965,0.08035
0,0.0,0.99845,0.00155
0,0.0,0.99802,0.00198
0,0.0,0.99746,0.00254
0,1.0,0.49688,0.50312
0,0.0,0.99865,0.00135
0,0.0,0.9968,0.0032
0,0.0,0.99577,0.00423
0,0.0,0.99527,0.00473
0,0.0,0.99652,0.00348
0,0.0,0.9955,0.0045
0,0.0,0.99946,0.00054
0,0.0,0.98703,0.01297
0,0.0,0.998,0.002
0,0.0,0.99719,0.00281
1,1.0,0.02058,0.97942
0,0.0,0.99837,0.00163
1,1.0,0.17263,0.82737
0,0.0,0.99569,0.00431
0,0.0,0.99784,0.00216
1,1.0,0.02376,0.97624
0,0.0,0.99905,0.00095
0,0.0,0.99465,0.00535
0,0.0,0.99785,0.00215
0,0.0,0.99569,0.00431
0,0.0,0.99808,0.00192
0,0.0,0.99207,0.00793
0,0.0,0.99646,0.00354
0,0.0,0.99683,0.00317
0,0.0,0.99616,0.00384
0,0.0,0.99868,0.00132
1,1.0,0.05432,0.94568
0,0.0,0.99704,0.00296
0,0.0,0.99682,0.00318
0,0.0,0.99454,0.00546
0,1.0,0.1521,0.8479
0,0.0,0.999,0.001
0,0.0,0.98532,0.01468
1,1.0,0.01922,0.98078
0,0.0,0.99662,0.00338
0,0.0,0.99416,0.00584
0,0.0,0.99966,0.00034
0,0.0,0.99864,0.00136
0,0.0,0.99772,0.00228
0,0.0,0.99961,0.00039
0,0.0,0.99883,0.00117
1,0.0,0.99495,0.00505
0,0.0,0.99931,0.00069
1,1.0,0.02602,0.97398
1,1.0,0.03146,0.96854
1,1.0,0.22345,0.77655
1,1.0,0.0345,0.9655
0,0.0,0.99722,0.00278
0,0.0,0.99928,0.00072
0,0.0,0.99919,0.00081
0,0.0,0.98782,0.01218
0,0.0,0.99844,0.00156
0,0.0,0.99933,0.00067
0,0.0,0.97987,0.02013
0,0.0,0.99363,0.00637
0,0.0,0.99915,0.00085
0,0.0,0.99967,0.00033
0,0.0,0.98963,0.01037
0,0.0,0.99816,0.00184
0,0.0,0.99574,0.00426
0,0.0,0.98425,0.01575
0,0.0,0.98926,0.01074
0,0.0,0.99607,0.00393
0,0.0,0.9982,0.0018
0,0.0,0.99431,0.00569
1,1.0,0.00432,0.99568
0,0.0,0.99963,0.00037
1,1.0,0.14739,0.85261
0,0.0,0.99439,0.00561
0,0.0,0.99784,0.00216
0,0.0,0.98059,0.01941
0,0.0,0.9997,0.0003
0,0.0,0.99846,0.00154
0,0.0,0.99727,0.00273
0,0.0,0.9997,0.0003
0,0.0,0.99532,0.00468
0,0.0,0.99596,0.00404
1,1.0,0.39219,0.60781
0,0.0,0.99674,0.00326
1,1.0,0.03256,0.96744
0,0.0,0.99893,0.00107
0,0.0,0.9912,0.0088
0,0.0,0.99731,0.00269
0,0.0,0.99624,0.00376
1,1.0,0.14343,0.85657
1,1.0,0.04371,0.95629
1,0.0,0.92882,0.07118
0,0.0,0.9983,0.0017
0,0.0,0.98387,0.01613
0,0.0,0.99605,0.00395
0,0.0,0.99445,0.00555
1,1.0,0.00581,0.99419
0,0.0,0.989,0.011
0,0.0,0.99808,0.00192
0,0.0,0.99952,0.00048
0,0.0,0.99883,0.00117
0,0.0,0.9959,0.0041
1,0.0,0.8259,0.1741
0,0.0,0.99895,0.00105
0,0.0,0.99932,0.00068
0,0.0,0.99839,0.00161
0,0.0,0.99971,0.00029
0,0.0,0.99696,0.00304
0,0.0,0.99925,0.00075
1,1.0,0.09504,0.90496
0,0.0,0.9995,0.0005
0,0.0,0.99886,0.00114
0,0.0,0.99964,0.00036
0,0.0,0.96447,0.03553
0,0.0,0.99409,0.00591
0,0.0,0.9973,0.0027
0,0.0,0.99841,0.00159
0,0.0,0.9991,0.0009
0,0.0,0.9869,0.0131
0,0.0,0.99944,0.00056
0,0.0,0.99529,0.00471
0,0.0,0.99878,0.00122
0,0.0,0.99655,0.00345
0,0.0,0.99802,0.00198
1,1.0,0.02541,0.97459
0,0.0,0.99972,0.00028
0,0.0,0.99815,0.00185
1,0.0,0.55182,0.44818
0,0.0,0.99766,0.00234
0,0.0,0.99823,0.00177
0,0.0,0.99936,0.00064
0,0.0,0.9975,0.0025
0,0.0,0.98805,0.01195
0,0.0,0.9993,0.0007
0,0.0,0.94199,0.05801
0,0.0,0.99907,0.00093
1,1.0,0.00813,0.99187
0,0.0,0.8631,0.1369
0,0.0,0.97721,0.02279
0,0.0,0.99753,0.00247
0,1.0,0.1302,0.8698
0,0.0,0.99607,0.00393
0,0.0,0.99566,0.00434
0,0.0,0.99758,0.00242
0,0.0,0.99836,0.00164
0,0.0,0.99111,0.00889
0,0.0,0.99973,0.00027
0,0.0,0.99742,0.00258
0,0.0,0.99939,0.00061
0,0.0,0.99911,0.00089
0,0.0,0.99894,0.00106
0,0.0,0.99504,0.00496
1,0.0,0.95998,0.04002
0,0.0,0.99941,0.00059
0,0.0,0.99502,0.00498
0,0.0,0.99856,0.00144
1,1.0,0.03072,0.96928
0,0.0,0.99797,0.00203
1,1.0,0.02121,0.97879
0,0.0,0.99914,0.00086
0,0.0,0.99454,0.00546
1,1.0,0.01633,0.98367
0,0.0,0.99823,0.00177
0,0.0,0.99568,0.00432
0,0.0,0.99788,0.00212
0,0.0,0.99898,0.00102
0,0.0,0.99846,0.00154
0,0.0,0.99864,0.00136
0,0.0,0.99852,0.00148
0,0.0,0.99908,0.00092
0,0.0,0.99965,0.00035
0,0.0,0.99796,0.00204
1,1.0,0.30097,0.69903
0,0.0,0.99783,0.00217
0,0.0,0.92449,0.07551
0,0.0,0.9959,0.0041
0,0.0,0.99925,0.00075
0,0.0,0.99908,0.00092
0,0.0,0.9965,0.0035
0,0.0,0.99891,0.00109
1,1.0,0.01632,0.98368
0,0.0,0.99549,0.00451
0,0.0,0.99955,0.00045
1,1.0,0.03384,0.96616
0,0.0,0.99971,0.00029
0,0.0,0.99828,0.00172
0,0.0,0.99943,0.00057
0,0.0,0.99775,0.00225
0,0.0,0.99812,0.00188
0,0.0,0.99591,0.00409
0,0.0,0.99642,0.00358
0,0.0,0.99309,0.0069
0,0.0,0.99903,0.00097
0,0.0,0.99902,0.00098
0,0.0,0.99908,0.00092
0,0.0,0.99443,0.00557
0,0.0,0.99719,0.00281
0,0.0,0.99615,0.00385
0,0.0,0.98764,0.01236
0,0.0,0.99833,0.00167
0,0.0,0.99906,0.00094
1,1.0,0.01699,0.98301
0,0.0,0.92315,0.07685
1,0.0,0.99928,0.00072
1,1.0,0.01623,0.98377
0,0.0,0.99497,0.00503
0,0.0,0.99964,0.00036
0,0.0,0.99891,0.00109
0,0.0,0.97126,0.02874
0,0.0,0.99966,0.00034
0,0.0,0.99687,0.00313
0,0.0,0.99851,0.00149
0,0.0,0.99641,0.00359
1,1.0,0.05169,0.94831
0,0.0,0.99803,0.00198
0,0.0,0.99813,0.00187
1,0.0,0.99725,0.00275
0,0.0,0.99651,0.00349
0,0.0,0.99687,0.00313
0,0.0,0.99762,0.00238
0,0.0,0.99835,0.00165
1,0.0,0.98444,0.01556
1,0.0,0.72446,0.27554
0,0.0,0.99934,0.00066
0,0.0,0.98862,0.01138
0,0.0,0.99739,0.00261
0,0.0,0.9984,0.0016
0,0.0,0.99852,0.00148
0,0.0,0.99785,0.00215
0,0.0,0.99841,0.00159
0,0.0,0.98662,0.01338
0,0.0,0.99826,0.00174
0,0.0,0.99432,0.00568
0,0.0,0.99629,0.00371
0,0.0,0.98986,0.01014
0,0.0,0.99476,0.00524
0,0.0,0.99357,0.00643
1,0.0,0.97919,0.02081
0,0.0,0.99696,0.00304
0,0.0,0.99875,0.00125
0,0.0,0.9982,0.0018
0,0.0,0.99825,0.00175
0,0.0,0.98882,0.01118
0,0.0,0.99762,0.00238
0,0.0,0.9986,0.0014
0,0.0,0.99883,0.00117
0,0.0,0.9986,0.0014
0,0.0,0.99763,0.00237
0,0.0,0.99261,0.00739
0,0.0,0.99939,0.00061
0,0.0,0.99855,0.00145
0,0.0,0.99652,0.00348
0,0.0,0.99163,0.00837
1,0.0,0.57675,0.42325
0,0.0,0.99624,0.00376
0,0.0,0.9943,0.0057
0,0.0,0.99965,0.00035
0,0.0,0.99608,0.00392
0,0.0,0.99157,0.00843
0,0.0,0.98916,0.01084
0,0.0,0.9982,0.0018
0,0.0,0.99896,0.00104
1,1.0,0.02909,0.97091
0,1.0,0.00852,0.99148
1,1.0,0.03331,0.96669
1,1.0,0.02298,0.97702
0,0.0,0.98266,0.01734
0,0.0,0.999,0.001
0,0.0,0.9945,0.0055
0,0.0,0.99875,0.00125
0,0.0,0.99776,0.00224
0,0.0,0.99422,0.00578
0,0.0,0.9984,0.0016
0,0.0,0.99919,0.00081
0,0.0,0.99876,0.00124
1,0.0,0.73949,0.26051
0,0.0,0.9915,0.0085
0,0.0,0.9992,0.0008
1,1.0,0.43383,0.56617
0,0.0,0.99515,0.00485
0,0.0,0.99933,0.00067
0,0.0,0.99953,0.00047
1,1.0,0.04107,0.95893
1,1.0,0.00632,0.99368
1,1.0,0.10328,0.89672
0,0.0,0.97023,0.02977
1,1.0,0.01499,0.98501
0,0.0,0.99932,0.00068
0,0.0,0.99882,0.00118
1,1.0,0.00757,0.99243
0,0.0,0.99914,0.00086
0,0.0,0.99809,0.00191
0,0.0,0.99846,0.00154
1,1.0,0.06707,0.93293
0,0.0,0.99913,0.00087
0,0.0,0.99833,0.00167
0,0.0,0.99677,0.00323
0,0.0,0.9952,0.0048
1,1.0,0.24185,0.75815
0,0.0,0.99834,0.00166
1,1.0,0.36466,0.63534
1,1.0,0.08483,0.91517
0,0.0,0.99792,0.00208
0,0.0,0.99869,0.00131
0,0.0,0.99825,0.00175
0,0.0,0.99835,0.00165
0,0.0,0.99683,0.00317
0,0.0,0.99827,0.00173
0,0.0,0.99814,0.00186
0,0.0,0.99789,0.00211
0,0.0,0.98546,0.01454
0,0.0,0.82778,0.17222
0,0.0,0.99345,0.00655
0,0.0,0.99847,0.00153
1,1.0,0.00918,0.99082
0,0.0,0.99941,0.00059
0,0.0,0.99851,0.00149
0,0.0,0.998,0.002
0,0.0,0.99852,0.00148
0,0.0,0.99945,0.00055
0,0.0,0.98289,0.01711
0,0.0,0.98329,0.01671
0,0.0,0.9973,0.0027
0,0.0,0.9964,0.0036
1,0.0,0.98843,0.01157
0,0.0,0.99909,0.00091
1,1.0,0.02319,0.97681
0,0.0,0.97497,0.02503
0,0.0,0.99701,0.00299
0,0.0,0.99938,0.00062
0,0.0,0.99881,0.00119
0,0.0,0.99694,0.00306
0,0.0,0.99886,0.00114
0,0.0,0.99786,0.00214
1,1.0,0.04829,0.95171
0,0.0,0.99924,0.00076
0,0.0,0.99887,0.00113
0,0.0,0.9875,0.0125
0,0.0,0.99761,0.00239
0,0.0,0.99199,0.00801
0,0.0,0.99931,0.00069
0,0.0,0.9985,0.0015
0,0.0,0.99828,0.00172
0,0.0,0.99456,0.00544
1,1.0,0.38423,0.61577
0,0.0,0.99751,0.00249
0,0.0,0.9963,0.0037
0,0.0,0.99755,0.00245
0,0.0,0.9986,0.0014
0,0.0,0.99753,0.00247
0,0.0,0.9963,0.0037
0,0.0,0.99793,0.00207
0,0.0,0.99649,0.00351
0,0.0,0.99925,0.00075
1,1.0,0.00586,0.99414
0,0.0,0.99845,0.00155
0,0.0,0.9967,0.0033
0,0.0,0.99821,0.00179
0,0.0,0.99667,0.00333
0,0.0,0.99114,0.00886
1,1.0,0.17372,0.82628
0,0.0,0.99686,0.00314
1,0.0,0.99464,0.00536
0,0.0,0.99738,0.00262
0,0.0,0.98665,0.01335
0,0.0,0.995,0.005
1,0.0,0.92997,0.07003
0,0.0,0.99617,0.00383
0,0.0,0.99567,0.00433
1,1.0,0.06884,0.93116
0,0.0,0.98975,0.01025
0,0.0,0.99058,0.00942
0,0.0,0.99889,0.00111
0,0.0,0.99763,0.00237
0,0.0,0.99434,0.00566
0,0.0,0.9952,0.0048
0,0.0,0.99827,0.00173
0,0.0,0.99765,0.00235
0,0.0,0.9943,0.0057
0,0.0,0.99838,0.00162
0,0.0,0.9989,0.0011
0,0.0,0.98991,0.01009
1,1.0,0.00554,0.99446
0,0.0,0.99965,0.00035
0,0.0,0.99837,0.00163
0,0.0,0.99973,0.00027
0,0.0,0.99766,0.00234
0,0.0,0.99515,0.00485
0,0.0,0.9985,0.0015
1,0.0,0.71186,0.28814
1,1.0,0.21498,0.78502
0,0.0,0.99928,0.00072
0,0.0,0.99577,0.00423
1,1.0,0.01949,0.98051
0,0.0,0.9997,0.0003
0,0.0,0.99835,0.00165
0,0.0,0.99835,0.00165
1,1.0,0.119,0.881
0,0.0,0.98045,0.01955
0,0.0,0.99805,0.00195
0,0.0,0.99335,0.00665
0,0.0,0.99883,0.00117
0,0.0,0.9966,0.0034
0,0.0,0.98542,0.01458
0,0.0,0.99942,0.00058
0,0.0,0.99777,0.00223
0,0.0,0.99571,0.00429
1,1.0,0.03526,0.96474
0,0.0,0.99806,0.00194
0,0.0,0.99965,0.00035
0,0.0,0.99533,0.00467
0,0.0,0.99634,0.00366
0,0.0,0.99879,0.00121
1,0.0,0.68126,0.31874
1,1.0,0.10934,0.89066
0,0.0,0.99936,0.00064
0,0.0,0.99865,0.00135
0,0.0,0.99914,0.00086
0,0.0,0.99858,0.00142
0,0.0,0.99899,0.00101
0,0.0,0.98607,0.01393
0,0.0,0.99914,0.00086
0,0.0,0.99966,0.00034
0,0.0,0.9954,0.0046
0,0.0,0.998,0.002
0,0.0,0.99719,0.00281
0,0.0,0.99909,0.00091
0,0.0,0.99516,0.00484
0,0.0,0.99338,0.00662
0,0.0,0.99672,0.00328
1,0.0,0.90926,0.09074
0,0.0,0.99654,0.00346
1,1.0,0.08859,0.91141
0,0.0,0.98235,0.01765
0,0.0,0.99974,0.00026
1,1.0,0.02531,0.97469
0,0.0,0.9922,0.0078
0,0.0,0.99189,0.00811
1,1.0,0.41637,0.58363
0,0.0,0.95242,0.04758
0,0.0,0.99477,0.00523
0,0.0,0.99824,0.00176
0,0.0,0.99965,0.00035
1,1.0,0.02729,0.97271
0,0.0,0.99962,0.00038
0,0.0,0.99746,0.00254
1,1.0,0.13398,0.86602
1,0.0,0.99911,0.00089
1,1.0,0.0187,0.9813
0,0.0,0.99931,0.00069
0,0.0,0.99852,0.00148
0,0.0,0.99833,0.00167
0,0.0,0.99888,0.00112
0,0.0,0.99823,0.00177
0,0.0,0.99862,0.00138
0,0.0,0.9988,0.0012
0,0.0,0.99825,0.00175
0,0.0,0.997,0.003
0,0.0,0.98468,0.01532
0,0.0,0.99792,0.00208
0,0.0,0.9975,0.0025
0,0.0,0.99496,0.00504
0,0.0,0.99887,0.00113
0,0.0,0.99701,0.00299
0,0.0,0.99964,0.00036
0,0.0,0.99875,0.00125
0,0.0,0.95646,0.04354
0,0.0,0.992,0.008
0,0.0,0.99905,0.00095
0,0.0,0.99616,0.00384
1,1.0,0.04215,0.95785
0,0.0,0.99531,0.00469
1,1.0,0.02598,0.97402
0,0.0,0.99973,0.00027
0,0.0,0.9936,0.0064
0,0.0,0.99792,0.00208
0,0.0,0.99789,0.00211
0,0.0,0.99847,0.00153
0,0.0,0.82702,0.17298
0,0.0,0.9957,0.0043
0,0.0,0.99817,0.00183
0,0.0,0.99781,0.00219
0,0.0,0.9997,0.0003
0,0.0,0.9997,0.0003
1,1.0,0.08609,0.91391
0,0.0,0.99896,0.00104
0,0.0,0.99794,0.00206
1,1.0,0.05475,0.94525
1,1.0,0.04723,0.95277
0,0.0,0.98622,0.01378
0,0.0,0.9988,0.0012
1,1.0,0.04882,0.95118
0,0.0,0.9977,0.0023
0,0.0,0.99851,0.00149
0,0.0,0.99814,0.00186
0,0.0,0.99915,0.00085
0,0.0,0.99807,0.00193
0,0.0,0.99953,0.00047
0,0.0,0.99872,0.00128
0,0.0,0.99484,0.00516
0,0.0,0.99969,0.00031
0,0.0,0.99941,0.00059
0,0.0,0.9819,0.0181
0,0.0,0.99723,0.00277
0,0.0,0.99804,0.00196
0,0.0,0.9988,0.0012
1,0.0,0.95708,0.04292
0,0.0,0.99924,0.00076
1,1.0,0.31601,0.68399
0,0.0,0.99628,0.00372
0,0.0,0.99656,0.00344
0,0.0,0.99284,0.00716
0,0.0,0.9938,0.0062
0,0.0,0.99901,0.00099
1,1.0,0.34073,0.65927
0,0.0,0.99749,0.00251
0,0.0,0.99938,0.00062
1,1.0,0.24966,0.75034
0,0.0,0.98047,0.01953
0,0.0,0.99798,0.00202
1,1.0,0.11432,0.88568
0,0.0,0.99789,0.00211
0,0.0,0.99335,0.00665
0,0.0,0.99904,0.00096
1,1.0,0.02112,0.97888
0,0.0,0.99804,0.00196
0,0.0,0.99823,0.00177
0,0.0,0.99534,0.00466
1,1.0,0.10266,0.89734
0,0.0,0.99492,0.00508
0,0.0,0.99394,0.00606
0,0.0,0.99287,0.00713
0,0.0,0.9963,0.0037
0,0.0,0.99438,0.00562
0,0.0,0.9991,0.0009
0,0.0,0.99705,0.00295
0,0.0,0.99964,0.00036
1,1.0,0.06896,0.93104
0,0.0,0.9962,0.0038
0,0.0,0.99614,0.00386
1,1.0,0.00965,0.99035
0,0.0,0.99684,0.00316
0,0.0,0.99067,0.00933
1,1.0,0.08991,0.91009
1,1.0,0.00892,0.99108
0,0.0,0.99879,0.00121
0,0.0,0.99339,0.00661
1,1.0,0.16181,0.83819
0,0.0,0.99839,0.00161
1,1.0,0.04878,0.95122
0,0.0,0.96275,0.03725
1,0.0,0.76485,0.23515
1,1.0,0.16823,0.83177
0,0.0,0.99838,0.00162
0,0.0,0.99855,0.00145
0,0.0,0.99788,0.00212
0,0.0,0.99895,0.00105
0,0.0,0.9979,0.0021
0,0.0,0.99724,0.00276
0,0.0,0.99965,0.00035
0,0.0,0.99906,0.00094
0,0.0,0.99753,0.00247
0,0.0,0.99797,0.00203
0,0.0,0.99182,0.00818
0,0.0,0.99732,0.00268
0,0.0,0.9981,0.0019
1,1.0,0.02774,0.97226
0,0.0,0.99188,0.00812
0,0.0,0.99554,0.00446
0,0.0,0.99386,0.00614
0,0.0,0.99708,0.00292
0,0.0,0.99847,0.00153
0,0.0,0.999,0.001
0,0.0,0.99603,0.00397
0,0.0,0.99344,0.00656
0,0.0,0.9987,0.0013
0,0.0,0.99771,0.00229
0,0.0,0.99755,0.00245
0,0.0,0.94904,0.05096
0,0.0,0.99806,0.00194
0,0.0,0.99939,0.00061
0,0.0,0.99489,0.00511
0,0.0,0.99881,0.00119
0,0.0,0.99933,0.00067
0,0.0,0.99899,0.00101
1,0.0,0.98949,0.01051
1,1.0,0.00837,0.99163
0,0.0,0.99239,0.00761
0,0.0,0.99186,0.00814
0,0.0,0.99941,0.00059
0,0.0,0.99466,0.00534
1,0.0,0.7474,0.2526
0,0.0,0.99846,0.00154
0,0.0,0.98877,0.01123
1,1.0,0.32654,0.67346
0,0.0,0.99734,0.00266
1,1.0,0.01218,0.98782
0,0.0,0.99757,0.00243
0,0.0,0.99916,0.00084
0,0.0,0.99841,0.00159
0,0.0,0.99836,0.00164
0,0.0,0.99706,0.00294
0,0.0,0.99452,0.00548
0,0.0,0.99704,0.00296
0,0.0,0.99959,0.00041
0,0.0,0.99245,0.00755
0,0.0,0.99491,0.00509
0,0.0,0.98777,0.01223
1,1.0,0.43143,0.56857
0,0.0,0.99433,0.00567
0,0.0,0.99789,0.00211
0,0.0,0.99793,0.00207
0,0.0,0.99924,0.00076
0,0.0,0.99765,0.00235
0,0.0,0.99481,0.00519
1,0.0,0.98499,0.01501
0,0.0,0.99069,0.00931
0,0.0,0.99635,0.00365
0,0.0,0.99389,0.00611
0,0.0,0.99694,0.00306
0,0.0,0.99784,0.00216
0,0.0,0.98358,0.01642
0,0.0,0.99939,0.00061
0,0.0,0.99891,0.00109
0,0.0,0.99963,0.00037
1,0.0,0.50833,0.49167
0,0.0,0.99525,0.00475
0,0.0,0.98812,0.01188
0,0.0,0.99834,0.00166
0,0.0,0.99776,0.00224
0,0.0,0.99853,0.00147
1,0.0,0.99443,0.00557
0,0.0,0.99856,0.00144
0,0.0,0.99817,0.00183
0,0.0,0.99454,0.00546
1,0.0,0.99155,0.00845
0,0.0,0.99515,0.00485
0,0.0,0.99844,0.00156
0,0.0,0.99812,0.00188
0,0.0,0.99829,0.00171
0,0.0,0.99931,0.00069
0,0.0,0.99768,0.00232
0,0.0,0.99874,0.00126
0,0.0,0.99597,0.00403
0,0.0,0.99619,0.00381
0,0.0,0.99879,0.00121
0,0.0,0.9987,0.0013
1,0.0,0.58599,0.41401
0,0.0,0.99618,0.00382
0,0.0,0.97761,0.02239
1,0.0,0.9982,0.0018
1,0.0,0.99205,0.00795
0,0.0,0.99866,0.00134
0,0.0,0.9983,0.0017
0,0.0,0.9979,0.0021
0,0.0,0.99847,0.00153
0,0.0,0.80283,0.19717
0,0.0,0.99763,0.00237
0,0.0,0.99936,0.00064
1,1.0,0.02808,0.97192
0,0.0,0.99886,0.00114
0,0.0,0.9974,0.0026
1,1.0,0.03028,0.96972
0,0.0,0.99651,0.00349
0,0.0,0.99867,0.00133
0,0.0,0.99968,0.00032
0,0.0,0.99352,0.00648
0,0.0,0.99811,0.00189
0,0.0,0.99857,0.00143
0,0.0,0.99746,0.00254
0,0.0,0.99846,0.00154
1,0.0,0.99235,0.00765
0,0.0,0.99323,0.00677
1,0.0,0.99273,0.00727
1,1.0,0.0271,0.9729
0,0.0,0.76005,0.23995
0,0.0,0.99899,0.00101
0,0.0,0.99424,0.00576
0,0.0,0.99759,0.00241
0,0.0,0.99565,0.00435
1,1.0,0.10332,0.89668
0,0.0,0.99865,0.00135
0,0.0,0.99967,0.00033
1,1.0,0.00686,0.99314
0,0.0,0.99874,0.00126
0,0.0,0.99877,0.00123
0,0.0,0.99747,0.00253
1,1.0,0.0819,0.9181
1,1.0,0.02624,0.97376
0,0.0,0.99584,0.00416
0,0.0,0.99095,0.00905
1,1.0,0.03817,0.96183
0,0.0,0.99897,0.00103
1,1.0,0.05586,0.94414
0,0.0,0.99913,0.00087
0,0.0,0.99623,0.00377
0,0.0,0.99933,0.00067
1,1.0,0.01415,0.98585
0,0.0,0.99909,0.00091
0,0.0,0.99693,0.00307
0,0.0,0.99873,0.00127
0,0.0,0.99793,0.00207
0,0.0,0.96499,0.03501
0,0.0,0.99875,0.00125
0,0.0,0.99553,0.00447
0,0.0,0.99496,0.00504
0,0.0,0.99918,0.00082
0,0.0,0.99712,0.00288
1,0.0,0.61925,0.38075
0,0.0,0.99825,0.00175
0,0.0,0.99316,0.00684
0,0.0,0.99795,0.00205
0,0.0,0.99715,0.00285
0,0.0,0.99765,0.00235
1,1.0,0.16298,0.83702
0,0.0,0.99746,0.00254
0,0.0,0.9989,0.0011
0,0.0,0.98924,0.01076
0,0.0,0.99552,0.00448
0,0.0,0.98946,0.01054
0,0.0,0.99332,0.00668
1,0.0,0.9966,0.0034
0,0.0,0.99793,0.00207
0,0.0,0.99042,0.00958
0,0.0,0.99838,0.00162
1,1.0,0.17296,0.82704
1,1.0,0.4124,0.5876
0,0.0,0.97697,0.02303
1,1.0,0.0948,0.9052
0,0.0,0.99943,0.00057
0,0.0,0.99667,0.00333
0,0.0,0.98475,0.01525
0,0.0,0.99485,0.00515
0,0.0,0.95439,0.04561
0,1.0,0.03113,0.96887
0,0.0,0.99649,0.00351
0,0.0,0.98864,0.01136
0,0.0,0.92885,0.07115
0,0.0,0.99764,0.00236
0,0.0,0.99559,0.00441
0,0.0,0.98033,0.01967
0,0.0,0.99731,0.00269
0,0.0,0.9996,0.0004
0,0.0,0.99742,0.00258
0,0.0,0.99736,0.00264
1,1.0,0.02031,0.97969
0,0.0,0.99753,0.00247
1,1.0,0.04979,0.95021
0,0.0,0.99849,0.00151
1,1.0,0.00686,0.99314
0,0.0,0.99829,0.00171
0,0.0,0.99481,0.00519
1,1.0,0.03095,0.96905
0,0.0,0.99896,0.00104
0,0.0,0.99389,0.00611
0,0.0,0.99937,0.00063
0,0.0,0.99518,0.00482
0,0.0,0.99775,0.00225
0,0.0,0.99651,0.00349
0,0.0,0.99858,0.00142
0,0.0,0.99898,0.00102
0,0.0,0.99945,0.00055
0,0.0,0.99736,0.00264
1,1.0,0.02037,0.97963
0,0.0,0.9988,0.0012
0,0.0,0.99879,0.00121
0,0.0,0.99742,0.00258
0,0.0,0.99863,0.00137
0,0.0,0.9984,0.0016
0,0.0,0.9976,0.0024
0,0.0,0.98037,0.01963
0,0.0,0.99931,0.00069
1,1.0,0.0514,0.9486
0,0.0,0.99786,0.00214
1,1.0,0.08542,0.91458
1,1.0,0.03463,0.96537
0,0.0,0.99642,0.00358
0,0.0,0.99896,0.00104
0,0.0,0.9951,0.0049
0,0.0,0.99004,0.00996
0,0.0,0.99544,0.00456
1,1.0,0.08974,0.91026
0,0.0,0.99877,0.00123
0,0.0,0.99322,0.00678
0,0.0,0.99868,0.00132
0,0.0,0.97351,0.02649
0,0.0,0.98368,0.01632
0,0.0,0.99776,0.00224
0,0.0,0.9978,0.0022
1,1.0,0.3364,0.6636
0,0.0,0.99873,0.00127
0,0.0,0.99922,0.00078
1,1.0,0.00522,0.99478
0,0.0,0.99828,0.00172
0,0.0,0.99867,0.00133
0,0.0,0.99847,0.00153
0,0.0,0.99939,0.00061
0,0.0,0.99735,0.00265
0,0.0,0.9988,0.0012
0,0.0,0.98655,0.01345
0,0.0,0.9823,0.0177
0,0.0,0.99616,0.00384
0,0.0,0.9375,0.0625
0,0.0,0.9964,0.0036
0,0.0,0.99749,0.00251
1,1.0,0.21098,0.78902
0,0.0,0.99884,0.00116
0,0.0,0.99772,0.00228
0,0.0,0.99949,0.00051
1,1.0,0.03749,0.96251
0,0.0,0.99941,0.00059
0,0.0,0.99874,0.00126
0,0.0,0.99844,0.00156
0,0.0,0.99685,0.00315
0,0.0,0.99549,0.00451
0,0.0,0.99765,0.00235
1,1.0,0.15077,0.84923
0,0.0,0.99674,0.00326
1,0.0,0.68553,0.31447
0,0.0,0.99869,0.00131
0,0.0,0.99761,0.00239
0,0.0,0.98796,0.01204
0,0.0,0.99938,0.00062
0,0.0,0.95796,0.04204
0,0.0,0.99686,0.00314
0,0.0,0.99584,0.00416
0,0.0,0.99902,0.00098
0,0.0,0.99956,0.00044
0,0.0,0.9964,0.0036
0,0.0,0.99714,0.00286
0,0.0,0.99868,0.00132
0,0.0,0.99743,0.00257
0,0.0,0.99458,0.00542
1,0.0,0.97006,0.02994
0,0.0,0.81178,0.18822
0,0.0,0.99865,0.00135
0,0.0,0.99276,0.00724
0,0.0,0.9936,0.0064
0,0.0,0.99843,0.00157
